ts,ecg
1365004767.16241,14715.80078
1365004767.16246,14694.35156
1365004767.17648,14678.89941
1365004767.18748,14672.38867
1365004767.18755,14664.9502
1365004767.19544,14687.87793
1365004767.20253,14697.6377
1365004767.21745,14704.91699
1365004767.21752,14719.67285
1365004767.23251,14759.15234
1365004767.23258,14728.27246
1365004767.24656,14745.71582
1365004767.25847,14768.67969
1365004767.25855,14777.03516
1365004767.27746,14800.05957
1365004767.27753,14798.37402
1365004767.29352,14827.86133
1365004767.2936,14825.02734
1365004767.30551,14816.46484
1365004767.30558,14802.00195
1365004767.31148,14792.40137
1365004767.33045,14780.05176
1365004767.33052,14813.7041
1365004767.34148,14799.35156
1365004767.34154,14785.60938
1365004767.35745,14803.1875
1365004767.35753,14799.71777
1365004767.37149,14789.53027
1365004767.38554,14786.31836
1365004767.38561,14787.2832
1365004767.39654,14781.85938
1365004767.39671,14763.47656
1365004767.41247,14774.60352
1365004767.41254,14805.62988
1365004767.42644,14785.92773
1365004767.42651,14789.67773
1365004767.43856,14808.84277
1365004767.45244,14826.78613
1365004767.4525,14815.02344
1365004767.46746,14797.62891
1365004767.46753,14806.60742
1365004767.48153,14827.69043
1365004767.4816,14819.87305
1365004767.4965,14798.45996
1365004767.50548,14782.89746
1365004767.50555,14801.15918
1365004767.51246,14837.52344
1365004767.52243,14810.14941
1365004767.53649,14790.71582
1365004767.53657,14775.27539
1365004767.55147,14699.46973
1365004767.55156,14678.50879
1365004767.56144,15019.69824
1365004767.57653,15573.09863
1365004767.57661,15757.04395
1365004767.59242,15594.69434
1365004767.59248,15261.83594
1365004767.60648,15011.42871
1365004767.60654,14853.56152
1365004767.62045,14829.58398
1365004767.62053,14784.41309
1365004767.63148,14782.51953
1365004767.64651,14819.48145
1365004767.64659,14798.09375
1365004767.66043,14782.33594
1365004767.66049,14800.54883
1365004767.67554,14744.62793
1365004767.67561,14755.4873
1365004767.68547,14729.21289
1365004767.70148,14717.38867
1365004767.70156,14714.10352
1365004767.7165,14753.38672
1365004767.71659,14730.44629
1365004767.7705,14675.16211
1365004767.77066,14682.02637
1365004767.77446,14683.7002
1365004767.77455,14685.75195
1365004767.77646,14682.19727
1365004767.77846,14685.12891
1365004767.77854,14670.61719
1365004767.78245,14669.21289
1365004767.78253,14713.1748
1365004767.79848,14705.71094
1365004767.7987,14739.03418
1365004767.81055,14771.0127
1365004767.82548,14760.72754
1365004767.82571,14787.09961
1365004767.84144,14796.87207
1365004767.84162,14795.14941
1365004767.85748,14801.59863
1365004767.85773,14818.60254
1365004767.87046,14815.69531
1365004767.88051,14820.09277
1365004767.88059,14796.67676
1365004767.89546,14812.95898
1365004767.89572,14820.67871
1365004767.91052,14805.54492
1365004767.91059,14807.36426
1365004767.92354,14778.21973
1365004767.92371,14815.20703
1365004767.9335,14833.13867
1365004767.94847,14831.91699
1365004767.94855,14829.14355
1365004767.9655,14828.26465
1365004767.96568,14823.01172
1365004767.98055,14819.16406
1365004767.98062,14816.19629
1365004767.99349,14835.43457
1365004767.99356,14803.93262
1365004768.00348,14830.23145
1365004768.0204,14849.27441
1365004768.02047,14851.0459
1365004768.03548,14843.00781
1365004768.03555,14842.32422
1365004768.04847,14854.68555
1365004768.05753,14833.89551
1365004768.05761,14828.61914
1365004768.06552,14839.58789
1365004768.07548,14839.41699
1365004768.09057,14852.01074
1365004768.09077,14843.10547
1365004768.10547,14832.33203
1365004768.10554,14821.42383
1365004768.1184,14787.35645
1365004768.12846,14720.30859
1365004768.12853,14727.17285
1365004768.14349,15039.36426
1365004768.14356,15545.1875
1365004768.15848,15763.26172
1365004768.15856,15613.83594
1365004768.17351,15333.20801
1365004768.17359,15058.43164
1365004768.18344,14898.56152
1365004768.20049,14850.09277
1365004768.20072,14843.59473
1365004768.2184,14786.51367
1365004768.21853,14863.08984
1365004768.23048,14838.29297
1365004768.23073,14848.63867
1365004768.24247,14809.24609
1365004768.24252,14806.375
1365004768.25356,14796.56641
1365004768.26846,14773.1748
1365004768.26868,14768.30078
1365004768.28247,14783.63086
1365004768.28255,14772.1123
1365004768.29848,14742.36816
1365004768.29867,14706.34668
1365004768.30853,14700.37305
1365004768.32354,14708.7041
1365004768.32379,14696.34277
1365004768.33852,14685.8623
1365004768.33858,14657.95117
1365004768.35255,14642.52344
1365004768.35303,14674.52637
1365004768.36658,14686.22852
1365004768.37641,14709.29004
1365004768.37673,14736.05371
1365004768.38344,14711.06152
1365004768.39351,14781.23633
1365004768.40847,14773.10156
1365004768.40869,14762.6084
1365004768.42253,14771.59863
1365004768.42263,14793.14648
1365004768.43348,14804.4209
1365004768.45254,14775.16602
1365004768.45271,14807.24219
1365004768.46747,14784.58398
1365004768.46756,14749.67285
1365004768.48044,14775.89844
1365004768.48049,14784.16797
1365004768.49149,14754.08301
1365004768.49159,14729.06641
1365004768.50248,14792.92676
1365004768.51744,14785.38965
1365004768.5175,14748.06055
1365004768.53148,14728.12598
1365004768.53155,14760.95996
1365004768.54647,14750.05176
1365004768.54656,14740.46289
1365004768.55647,14742.64941
1365004768.57252,14753.8877
1365004768.57259,14766.0166
1365004768.5865,14783.86328
1365004768.58658,14776.77832
1365004768.60153,14786.11035
1365004768.6016,14798.93652
1365004768.61557,14771.09863
1365004768.62845,14758.55371
1365004768.62852,14764.02539
1365004768.64351,14752.03027
1365004768.64358,14747.88965
1365004768.65748,14763.86719
1365004768.65755,14755.70703
1365004768.67451,14762.6084
1365004768.67458,14745.01953
1365004768.68053,14686.36328
1365004768.69647,14623.05273
1365004768.69655,14705.39355
1365004768.71245,15040.93945
1365004768.71252,15428.3877
1365004768.72744,15560.3457
1365004768.72751,15395.01562
1365004768.74051,15163.27344
1365004768.74058,14941.81543
1365004768.75153,14790.53223
1365004768.76646,14799.9375
1365004768.76654,14746.8877
1365004768.78044,14733.31738
1365004768.78051,14697.83301
1365004768.79647,14678.77734
1365004768.79654,14681.80664
1365004768.80646,14648.04395
1365004768.82149,14611.52148
1365004768.82159,14595.05566
1365004768.83652,14612.90137
1365004768.8366,14630.72363
1365004768.85149,14608.94434
1365004768.85159,14547.57617
1365004768.86547,14525.35645
1365004768.86554,14515.14551
1365004768.87486,14536.21582
1365004768.88248,14605.91504
1365004768.89151,14624.65234
1365004768.90747,14592.63672
1365004768.90754,14559.31445
1365004768.92053,14601.11426
1365004768.93046,14633.44727
1365004768.93053,14604.88867
1365004768.94645,14640.38574
1365004768.94654,14665.24316
1365004768.96147,14694.99902
1365004768.96154,14702.04688
1365004768.97644,14724.48535
1365004768.97653,14749.50195
1365004768.98844,14752.22656
1365004769.00054,14754.51074
1365004769.0006,14781.76172
1365004769.01542,14785.46289
1365004769.01548,14788.15039
1365004769.03046,14823.13379
1365004769.03053,14846.61133
1365004769.05051,14826.9209
1365004769.05061,14821.31445
1365004769.05343,14820.97168
1365004769.07049,14804.18848
1365004769.07056,14852.05957
1365004769.08546,14824.30664
1365004769.08553,14835.99609
1365004769.09852,14812.48242
1365004769.09859,14822.69434
1365004769.11346,14808.90332
1365004769.11355,14794.86816
1365004769.1235,14780.02734
1365004769.14146,14797.92285
1365004769.14152,14842.04297
1365004769.15544,14869.86914
1365004769.15551,14830.24316
1365004769.16852,14822.1084
1365004769.17849,14822.58496
1365004769.17859,14836.24121
1365004769.18644,14827.23828
1365004769.19555,14794.69727
1365004769.21043,14811.1875
1365004769.21052,14824.0498
1365004769.22347,14852.64551
1365004769.22354,14818.5293
1365004769.2375,14845.58496
1365004769.24849,14810.52832
1365004769.24856,14716.90039
1365004769.26352,14646.37109
1365004769.26359,14784.07031
1365004769.27857,15300.11816
1365004769.27874,15719.03125
1365004769.29248,15718.95801
1365004769.30349,15452.5
1365004769.30355,15208.57812
1365004769.31848,14963.99707
1365004769.31863,14905.30469
1365004769.33349,14875.14551
1365004769.33356,14828.81445
1365004769.3485,14800.13379
1365004769.34872,14767.16504
1365004769.36351,14827.31152
1365004769.37341,14866.26562
1365004769.37352,14812.18945
1365004769.38847,14827.62891
1365004769.38869,14814.98633
1365004769.40252,14808.06055
1365004769.40258,14792.84082
1365004769.41848,14769.11914
1365004769.41869,14788.80957
1365004769.42751,14770.54883
1365004769.4436,14716.21582
1365004769.44402,14750.68652
1365004769.45849,14742.625
1365004769.45871,14732.48633
1365004769.47241,14737.32422
1365004769.47253,14719.99023
1365004769.48649,14714.98242
1365004769.49752,14756.03711
1365004769.49775,14770.14551
1365004769.51354,14788.62695
1365004769.51378,14829.6084
1365004769.52851,14836.98633
1365004769.5286,14896.64355
1365004769.54348,14873.30078
1365004769.54357,14887.22656
1365004769.55247,14931.13965
1365004769.56759,14952.49121
1365004769.56777,14950.97656
1365004769.58259,14910.11719
1365004769.58277,14880.54492
1365004769.62487,14897.04688
1365004769.62493,14924.88477
1365004769.62744,14922.58887
1365004769.63047,14908.46777
1365004769.63055,14918.67969
1365004769.63144,14885.79688
1365004769.63847,14887.66602
1365004769.65547,14870.22266
1365004769.65553,14878.61426
1365004769.66646,14840.54102
1365004769.6766,14852.93848
1365004769.67678,14878.71289
1365004769.68157,14891.77051
1365004769.69147,14883.95312
1365004769.70749,14857.23828
1365004769.70759,14871.68848
1365004769.72148,14866.10645
1365004769.72155,14882.9873
1365004769.73547,14868.70801
1365004769.74647,14905.41406
1365004769.74654,14894.55566
1365004769.76252,14880.83789
1365004769.7626,14887.18945
1365004769.77646,14879.09082
1365004769.77654,14891.20801
1365004769.79052,14913.25684
1365004769.79059,14893.81055
1365004769.8015,14857.31152
1365004769.81549,14836.42383
1365004769.81557,14715.43457
1365004769.83253,14665.41406
1365004769.83261,14885.17383
1365004769.85046,15424.35645
1365004769.85053,15760.14648
1365004769.86353,15700.0
1365004769.86359,15406.80371
1365004769.86646,15128.99805
1365004769.88654,14927.30371
1365004769.88661,14867.01074
1365004769.90151,14835.99609
1365004769.90168,14837.23047
1365004769.91549,14835.69141
1365004769.91556,14818.02832
1365004769.92551,14801.52539
1365004769.94148,14773.23633
1365004769.94156,14754.80371
1365004769.95552,14799.86426
1365004769.9556,14811.61523
1365004769.97043,14799.00977
1365004769.97049,14777.53516
1365004769.98555,14768.34961
1365004769.98562,14766.2002
1365004769.99647,14762.65723
1365004770.0115,14741.69629
1365004770.01157,14743.63867
1365004770.02652,14741.0498
1365004770.02659,14725.8418
1365004770.03849,14699.87305
1365004770.05046,14729.06641
1365004770.05053,14746.17969
1365004770.06548,14760.15332
1365004770.06557,14746.47266
1365004770.08248,14779.73438
1365004770.08255,14809.12402
1365004770.10041,14819.75098
1365004770.10047,14850.37402
1365004770.11347,14842.67773
1365004770.11742,14852.69434
1365004770.11748,14848.1748
1365004770.13349,14872.87402
1365004770.13359,14871.59082
1365004770.15047,14852.6582
1365004770.15054,14836.13086
1365004770.16352,14861.15918
1365004770.16362,14849.61621
1365004770.17346,14863.76172
1365004770.18853,14797.37305
1365004770.18861,14701.36328
1365004770.20548,14773.79785
1365004770.20555,14929.28223
1365004770.21852,14921.53809
1365004770.21859,14882.38867
1365004770.23355,14860.75684
1365004770.23393,14845.68262
1365004770.24547,14860.85449
1365004770.25847,14876.55078
1365004770.25854,14876.83105
1365004770.27349,14917.2627
1365004770.27359,14932.05566
1365004770.28769,14954.44531
1365004770.29849,14960.18652
1365004770.29858,14956.16797
1365004770.30646,14959.51465
1365004770.31646,14955.43457
1365004770.33353,14953.61523
1365004770.3337,14950.19434
1365004770.34347,14925.06836
1365004770.34354,14907.7959
1365004770.35753,14983.0166
1365004770.36854,14980.31641
1365004770.36871,14937.51562
1365004770.38346,14849.32324
1365004770.38352,14840.41797
1365004770.39844,14940.36133
1365004770.39851,15311.34277
1365004770.41247,15774.63379
1365004770.41254,15884.99609
1365004770.42347,15718.0293
1365004770.43844,15436.51074
1365004770.43851,15144.96289
1365004770.45351,15034.75879
1365004770.45357,14983.29688
1365004770.4735,14943.69629
1365004770.4736,14958.07324
1365004770.47845,14966.83105
1365004770.4787,14973.47656
1365004770.51752,14967.22266
1365004770.52045,14955.33691
1365004770.52051,14953.37012
1365004770.53054,14948.26465
1365004770.53073,14964.92578
1365004770.53643,14925.00684
1365004770.53649,14941.5459
1365004770.54849,14950.51172
1365004770.56847,14934.40039
1365004770.56854,14927.43848
1365004770.58349,14904.03418
1365004770.58356,14886.98242
1365004770.5935,14891.07422
1365004770.59356,14877.25879
1365004770.60648,14857.88574
1365004770.61651,14857.44629
1365004770.61659,14869.41699
1365004770.62346,14893.55371
1365004770.63847,14890.12109
1365004770.65257,14905.93945
1365004770.65264,14940.88672
1365004770.66547,14951.79492
1365004770.66554,14893.87109
1365004770.66841,14968.11426
1365004770.68653,15018.0127
1365004770.68661,14998.99316
1365004770.70246,15009.81641
1365004770.70253,15013.46875
1365004770.71751,15010.45117
1365004770.71759,15037.8125
1365004770.73154,15047.31641
1365004770.73171,15025.21875
1365004770.74245,15000.36133
1365004770.7575,15046.26562
1365004770.75759,15052.99609
1365004770.77249,15087.4541
1365004770.77259,15075.75293
1365004770.78655,15063.03711
1365004770.78662,15064.25781
1365004770.79856,15077.76758
1365004770.81753,15074.05469
1365004770.8176,15098.8877
1365004770.83151,15119.39648
1365004770.8316,15114.85254
1365004770.84647,15145.13379
1365004770.84653,15158.16699
1365004770.85842,15168.63574
1365004770.86347,15135.85059
1365004770.86354,15108.53809
1365004770.88351,15114.80371
1365004770.88358,15072.4668
1365004770.88854,15123.39062
1365004770.89854,15172.55664
1365004770.91347,15123.83105
1365004770.91354,15115.53711
1365004770.91847,15133.16309
1365004770.93546,15086.67285
1365004770.93553,15053.76562
1365004770.94247,15000.72852
1365004770.95248,14986.24121
1365004770.96746,15095.77246
1365004770.96753,15578.53418
1365004770.9805,15946.64551
1365004770.98057,15948.77051
1365004770.99149,15691.24219
1365004771.00647,15371.56348
1365004771.00654,15195.08105
1365004771.02054,15115.48828
1365004771.02061,15072.36914
1365004771.03748,15075.42285
1365004771.03755,15052.06738
1365004771.04654,15035.99316
1365004771.05247,15017.92676
1365004771.06151,15022.50781
1365004771.07653,15025.87891
1365004771.0766,15024.14453
1365004771.09154,14992.31152
1365004771.09171,14977.77637
1365004771.10546,14964.73047
1365004771.10553,15001.32617
1365004771.11644,14951.00098
1365004771.13149,14931.26172
1365004771.13159,14898.04883
1365004771.14651,14903.37402
1365004771.14659,14900.66309
1365004771.15845,14883.3418
1365004771.16847,14873.96094
1365004771.16854,14915.98047
1365004771.18551,14902.0918
1365004771.18558,14895.39844
1365004771.20047,14889.16797
1365004771.20054,14910.80078
1365004771.21652,14930.74805
1365004771.21659,14969.37207
1365004771.22946,14982.85742
1365004771.22953,14999.73828
1365004771.24148,14997.20996
1365004771.25557,15009.19336
1365004771.25574,14977.62988
1365004771.29646,14968.55371
1365004771.29654,15002.51172
1365004771.29839,15005.125
1365004771.30245,15009.0957
1365004771.30251,15012.32031
1365004771.30339,15008.2041
1365004771.31346,15000.93555
1365004771.32543,14982.97949
1365004771.32549,14921.68457
1365004771.33846,15008.375
1365004771.33853,14989.31934
1365004771.35341,15012.00293
1365004771.35347,15049.7959
1365004771.36544,15025.78125
1365004771.38053,15012.89453
1365004771.3806,15001.82715
1365004771.39547,14983.91992
1365004771.39554,15025.02344
1365004771.40955,15080.55273
1365004771.40962,15112.22656
1365004771.41846,15094.82031
1365004771.42646,15058.27246
1365004771.43547,15085.73242
1365004771.44849,15102.69922
1365004771.44855,15071.61133
1365004771.46452,15106.80273
1365004771.46462,15124.85645
1365004771.4775,15119.23828
1365004771.48853,15144.6084
1365004771.48862,15124.4541
1365004771.50651,15045.95996
1365004771.50658,14988.19531
1365004771.52175,15056.02539
1365004771.52197,15384.42578
1365004771.53548,15903.6123
1365004771.54149,16089.4873
